agent_timestamp,agent_field_id,agent_bin_id,expert_timestamp,expert_field_id,expert_bin_id,timestamp
1485046588,-1,2283,1485046588,-1,2283,1485046588
1485046708,8562,2538,1485046598,9104,1894,1485046708
1485046828,13880,2602,1485046672,9105,1894,1485046828
1485046948,14164,2717,1485046746,9378,1958,1485046948
1485047068,8606,2717,1485046901,10330,2717,1485047068
1485047188,2471,2717,1485047019,10331,2662,1485047188
1485047308,8606,2717,1485047137,10574,2718,1485047308
1485047428,2439,2717,1485047255,10031,2663,1485047428
1485047548,2685,2717,1485047374,10030,2662,1485047548
1485047668,2433,2717,1485047492,10027,2603,1485047668
1485047788,10761,2717,1485047611,10029,2662,1485047788
1485047908,15487,2717,1485047730,10019,2603,1485047908
1485048028,13259,2717,1485047875,10253,2476,1485048028
1485048148,7949,2717,1485048131,10383,2157,1485048148
1485048268,15487,2717,1485048250,10383,2157,1485048268
1485048388,2598,2717,1485048326,6117,2157,1485048388
1485048508,12424,2717,1485048445,6117,2157,1485048508
1485048628,13763,2717,1485048562,6118,2094,1485048628
1485048748,1904,2717,1485048681,6118,2094,1485048748
1485048868,8606,2717,1485048800,6125,2158,1485048868
1485048988,11278,2717,1485048919,6131,2158,1485048988
1485049108,11790,2717,1485049038,6131,2158,1485049108
1485049228,11030,2717,1485049156,10547,2158,1485049228
1485049348,12424,2717,1485049275,10547,2158,1485049348
1485049468,2438,2717,1485049411,10130,2029,1485049468
1485049588,12424,2717,1485049627,11079,2022,1485049588
1485049708,2598,2717,1485049746,11079,2022,1485049708
1485049828,2439,2717,1485049864,11079,2022,1485049828
1485049948,13879,2717,1485049983,11080,2022,1485049948
1485050068,2588,2717,1485050103,11080,2022,1485050068
1485050188,14094,2717,1485050221,11080,2022,1485050188
1485050308,8605,2717,1485050338,11081,1959,1485050308
1485050428,14164,2717,1485050457,11081,1959,1485050428
1485050548,2691,2717,1485050645,10030,2662,1485050548
1485050668,2471,2717,1485050720,10031,2663,1485050668
1485050788,11030,2717,1485050873,10966,2856,1485050788
1485050908,13259,2717,1485050995,9880,2895,1485050908
1485051028,15658,2717,1485051162,11082,2533,1485051028
1485051148,11030,2717,1485051379,10021,2540,1485051148
1485051268,1904,2717,1485051467,11030,2717,1485051268
1485051388,11790,2717,1485051540,10738,2769,1485051388
1485051508,10330,2717,1485051667,10389,2349,1485051508
1485051628,12425,2717,1485051815,10722,2279,1485051628
1485051748,2686,2717,1485051934,11083,2343,1485051748
1485051868,2598,2717,1485052052,11083,2343,1485051868
1485051988,7949,2717,1485052170,11083,2343,1485051988
1485052108,2692,2717,1485052372,6119,2157,1485052108
1485052228,3498,2717,1485052569,10877,2861,1485052228
1485052348,11790,2717,1485052687,10879,2862,1485052348
1485052468,12425,2717,1485052806,10817,2862,1485052468
1485052588,12423,2717,1485052925,10817,2862,1485052588
1485052708,1904,2717,1485053114,10169,2898,1485052708
1485052828,2438,2717,1485053235,10169,2898,1485052828
1485052948,10330,2717,1485053354,9991,2933,1485052948
1485053068,2471,2717,1485053473,9988,2898,1485053068
1485053188,2440,2717,1485053592,10862,2898,1485053188
1485053308,13763,2717,1485053710,10862,2898,1485053308
1485053428,10762,2717,1485053842,9987,2858,1485053428
1485053548,8605,2717,1485053962,9986,2858,1485053548
1485053668,2691,2717,1485054081,9986,2858,1485053668
1485053788,15657,2717,1485054307,11084,2408,1485053788
1485053908,2589,2717,1485054424,11084,2408,1485053908
1485054028,7949,2717,1485054542,11084,2408,1485054028
1485054148,7949,2717,1485054662,11085,2473,1485054148
1485054268,13259,2717,1485054780,11085,2473,1485054268
1485054388,11030,2717,1485054898,11085,2473,1485054388
1485054508,14094,2717,1485055017,11086,2409,1485054508
1485054628,2686,2717,1485055136,11086,2409,1485054628
1485054748,2421,2815,1485055254,11086,2409,1485054748
1485054868,2548,2815,1485055372,11087,2474,1485054868
1485054988,2425,2815,1485055558,6243,2478,1485054988
1485055108,2421,2815,1485055677,10702,2414,1485055108
1485055228,13747,2815,1485057855,10771,2223,1485055228
1485055348,2548,2815,1485057974,10771,2223,1485055348
1485055468,3005,2815,1485058093,10771,2223,1485055468
1485055588,3005,2815,1485058214,10711,2223,1485055588
1485055708,8598,2815,1485058334,10711,2223,1485055708
1485055828,13039,2815,1485058472,10506,2030,1485055828
1485055948,9910,2815,1485058593,9697,1966,1485055948
1485056068,13038,2815,1485058711,11088,1966,1485056068
1485056188,13051,2815,1485058831,10131,2030,1485056188
1485056308,8602,2815,1485058981,11089,2029,1485056308
1485056428,15652,2815,1485059100,11089,2029,1485056428
1485056548,9910,2815,1485059220,11089,2029,1485056548
1485056668,13747,2815,1485059340,11090,2029,1485056668
1485056788,2426,2815,1485059459,11090,2029,1485056788
1485056908,2425,2815,1485059580,11091,1965,1485056908
1485057028,2202,2815,1485059700,11091,1965,1485057028
1485057148,2426,2815,1485059818,11091,1965,1485057148
1485057268,2426,2815,1485059937,11092,2029,1485057268
1485057388,15705,2815,1485060057,11092,2029,1485057388
1485057508,2425,2815,1485060176,11092,2029,1485057508
1485057628,13622,2815,1485060296,11088,1966,1485057628
1485057748,13758,2815,1485060416,10131,2030,1485057748
1485057868,13758,2815,1485060535,10132,2030,1485057868
1485057988,2201,2815,0,0,0,1485057988
1485058108,2426,2815,0,0,0,1485058108
1485058228,13622,2815,0,0,0,1485058228
1485058348,8598,2815,0,0,0,1485058348
1485058468,2548,2815,0,0,0,1485058468
1485058588,2204,2815,0,0,0,1485058588
1485058708,13620,2815,0,0,0,1485058708
1485058828,10173,2815,0,0,0,1485058828
1485058948,13622,2815,0,0,0,1485058948
1485059068,13620,2815,0,0,0,1485059068
1485059188,2201,2815,0,0,0,1485059188
1485059308,13511,2815,0,0,0,1485059308
1485059428,8602,2815,0,0,0,1485059428
1485059548,2426,2815,0,0,0,1485059548
1485059668,9910,2815,0,0,0,1485059668
1485059788,2426,2815,0,0,0,1485059788
1485059908,2544,2815,0,0,0,1485059908
1485060028,13620,2815,0,0,0,1485060028
1485060148,8490,2815,0,0,0,1485060148
1485060268,12502,2815,0,0,0,1485060268
1485060388,10172,2815,0,0,0,1485060388
1485060508,10174,2815,0,0,0,1485060508
